Order_ID,Customer_ID,Customer_Name,Product_Name,Category,Sub_Category,Region,State,City,Order_Date,Quantity,Sales,Profit,Discount
ORD1895,CUST3944,Elizabeth Clarke,Printer Paper,Office Supplies,Printer Paper,South,Wisconsin,Port Daniellechester,2025-10-03,3,3643.52,433.92,0.18
ORD1896,CUST5453,Amanda Gordon,Table,Furniture,Table,West,Ohio,Port Veronicachester,2023-10-30,9,3831.75,406.9,0.2
ORD1897,CUST3871,Kayla Smith DVM,Laptop,Technology,Laptop,South,Michigan,Brandonstad,2023-09-07,6,824.1,187.18,0.05
ORD1898,CUST3161,Toni Grant,Desk,Furniture,Desk,North,Rhode Island,Johnsonberg,2025-01-23,1,1453.38,421.08,0.42
ORD1899,CUST1021,Karen Lynn,Desk,Furniture,Desk,East,South Dakota,East Kimberlyberg,2024-05-14,6,2607.8,235.37,0.11
ORD1900,CUST2892,John Marquez,Chair,Furniture,Chair,North,Hawaii,West Cathyland,2023-12-04,2,166.11,21.52,0.36
ORD1901,CUST1627,Andrew Hill,Desk,Furniture,Desk,South,Wyoming,South Annestad,2024-12-17,4,187.99,36.46,0.37
ORD1902,CUST5932,Walter Bailey,Sofa,Furniture,Sofa,South,Iowa,Port Alicia,2024-02-10,3,4004.29,937.41,0.28
ORD1903,CUST3539,Micheal Miller,Chair,Furniture,Chair,North,Massachusetts,Mayshire,2023-12-04,5,3109.33,398.59,0.46
ORD1904,CUST2983,Jennifer Peterson,Laptop,Technology,Laptop,East,Virginia,East Carlville,2024-06-23,3,864.7,197.56,0.07
ORD1905,CUST1915,Michael Stone,Keyboard,Technology,Keyboard,West,Alaska,Lake Alex,2023-12-26,1,1773.83,258.17,0.11
ORD1906,CUST8489,Daniel Luna,Notebook,Office Supplies,Notebook,West,Maryland,Port Lisashire,2025-04-15,4,302.76,86.25,0.08
ORD1907,CUST8170,Roy Calderon Jr.,Folder,Office Supplies,Folder,North,Minnesota,Port Janet,2023-12-16,2,1585.3,327.86,0.0
ORD1908,CUST9797,Valerie Collins,Monitor,Technology,Monitor,West,Oregon,Veronicamouth,2025-03-07,5,2309.47,505.18,0.44
ORD1909,CUST9244,Kellie Ewing,Chair,Furniture,Chair,North,New Jersey,Anthonyborough,2024-01-19,9,2221.57,444.62,0.24
ORD1910,CUST7453,Jennifer Walker,Printer Paper,Office Supplies,Printer Paper,South,Minnesota,East Olivia,2023-10-01,3,3564.91,748.4,0.47
ORD1911,CUST6500,Charles Casey,Printer Paper,Office Supplies,Printer Paper,North,Wisconsin,Kelleyfurt,2025-04-03,4,2952.54,869.19,0.16
ORD1912,CUST5909,James Griffin PhD,Monitor,Technology,Monitor,West,Georgia,New Maria,2024-03-16,10,839.02,57.2,0.49
ORD1913,CUST4004,Ashley Singh,Printer Paper,Office Supplies,Printer Paper,West,Vermont,New Julianhaven,2023-09-28,8,4701.83,935.35,0.05
ORD1914,CUST5379,Craig Johnson,Monitor,Technology,Monitor,West,Utah,Grahammouth,2025-06-18,6,4039.06,556.87,0.27
ORD1915,CUST5782,Kelly White,Printer Paper,Office Supplies,Printer Paper,West,Missouri,Charlesbury,2026-02-01,9,4271.92,1210.98,0.1
ORD1916,CUST3811,Casey Williams,Laptop,Technology,Laptop,East,Arkansas,Davisview,2023-08-30,10,4627.34,1062.81,0.03
ORD1917,CUST1265,Abigail Silva,Monitor,Technology,Monitor,North,Maine,South Kirkmouth,2025-01-13,7,2425.59,335.22,0.25
ORD1918,CUST6679,Jessica Williams,Pen,Office Supplies,Pen,North,Wyoming,East Christopherport,2023-09-16,2,364.88,105.14,0.4
ORD1919,CUST5361,Jenny Ibarra,Notebook,Office Supplies,Notebook,East,Nebraska,Mclaughlinton,2026-01-03,1,2849.42,454.2,0.02
ORD1920,CUST3235,Shannon Robinson,Notebook,Office Supplies,Notebook,North,Vermont,Port Samanthaberg,2024-12-28,2,2639.24,597.79,0.25
ORD1921,CUST5652,John Day,Pen,Office Supplies,Pen,North,Vermont,Hernandezborough,2024-05-13,9,2498.31,302.08,0.17
ORD1922,CUST3216,Barbara Oliver,Table,Furniture,Table,East,North Dakota,West Craigview,2024-02-17,7,4717.07,1404.37,0.35
ORD1923,CUST5545,Jesse Cline,Sofa,Furniture,Sofa,South,North Carolina,Mitchelltown,2026-01-27,3,469.41,44.0,0.42
ORD1924,CUST7489,Annette Harvey,Desk,Furniture,Desk,South,Hawaii,East Sherri,2025-01-05,2,351.55,75.83,0.25
ORD1925,CUST5457,Steven Livingston,Laptop,Technology,Laptop,East,North Carolina,Ryanport,2025-06-09,5,4041.13,1205.01,0.13
ORD1926,CUST6710,Sarah Ramirez,Desk,Furniture,Desk,North,New York,Hillport,2026-05-27,8,3842.03,616.23,0.33
ORD1927,CUST1493,Tyler Charles,Monitor,Technology,Monitor,South,New Hampshire,Johnsonbury,2025-07-15,3,2031.79,156.44,0.17
ORD1928,CUST5693,Nicholas Butler Jr.,Chair,Furniture,Chair,West,Louisiana,New Matthewport,2024-01-10,8,2456.2,265.08,0.25
ORD1929,CUST8221,Michael Riddle,Printer Paper,Office Supplies,Printer Paper,West,North Dakota,Hawkinston,2025-12-07,9,4636.7,1049.49,0.11
ORD1930,CUST2901,Teresa Bell,Laptop,Technology,Laptop,East,Utah,Michellestad,2024-12-11,3,1901.64,157.23,0.09
ORD1931,CUST8164,Dawn Myers,Pen,Office Supplies,Pen,North,Maine,West Sarahport,2024-02-09,9,1878.13,468.82,0.3
ORD1932,CUST5851,Karen Watson,Monitor,Technology,Monitor,East,New Jersey,Riggsfurt,2026-03-30,5,4883.87,483.99,0.33
ORD1933,CUST3412,Grace Garcia,Folder,Office Supplies,Folder,South,New Mexico,New Anthonyshire,2024-02-11,10,2914.1,312.53,0.4
ORD1934,CUST4845,Stephen Byrd,Sofa,Furniture,Sofa,West,Mississippi,Russellside,2024-04-15,1,4314.93,770.64,0.32
ORD1935,CUST4170,Perry Steele,Folder,Office Supplies,Folder,North,New Mexico,Brucetown,2026-06-14,2,4876.4,1135.51,0.41
ORD1936,CUST6270,Connie Arnold,Chair,Furniture,Chair,West,Nevada,Housefort,2025-05-11,4,1921.12,382.93,0.35
ORD1937,CUST7000,Steven Bush,Mouse,Technology,Mouse,West,Delaware,Port Christopherville,2023-07-29,1,2393.84,655.36,0.39
ORD1938,CUST8451,Cindy Williams,Table,Furniture,Table,East,South Dakota,North Lisamouth,2024-07-07,10,2643.71,669.91,0.45
ORD1939,CUST6663,Renee Wu,Printer Paper,Office Supplies,Printer Paper,West,New Jersey,Shellyberg,2023-09-24,6,2535.63,328.64,0.07
ORD1940,CUST9356,Joshua Davis,Notebook,Office Supplies,Notebook,South,Arkansas,Port Carrie,2024-11-01,6,594.04,56.65,0.01
ORD1941,CUST7943,Jay Patrick,Chair,Furniture,Chair,North,Wisconsin,East Robert,2025-02-11,4,2518.41,175.63,0.25
ORD1942,CUST7889,Michelle Lawson,Folder,Office Supplies,Folder,North,Washington,Lake Michael,2026-02-17,3,4037.9,422.87,0.39
ORD1943,CUST6819,Kenneth Ortiz,Mouse,Technology,Mouse,East,Colorado,West Melindaview,2025-02-03,9,410.61,34.21,0.33
ORD1944,CUST7642,Kayla Moore,Printer Paper,Office Supplies,Printer Paper,West,Iowa,New Kevin,2025-05-14,7,4877.96,1223.49,0.09
ORD1945,CUST3419,Maria Kelly,Mouse,Technology,Mouse,North,Wyoming,East Jamiefort,2023-06-26,7,2522.39,451.22,0.19
ORD1946,CUST9614,Cynthia Hart,Folder,Office Supplies,Folder,South,Hawaii,West Anthony,2024-03-21,5,1494.99,321.91,0.14
ORD1947,CUST2882,William Zimmerman,Sofa,Furniture,Sofa,South,Missouri,South Pamela,2025-07-20,5,2478.0,566.61,0.3
ORD1948,CUST7169,Chad Adkins,Printer Paper,Office Supplies,Printer Paper,North,Colorado,Lake Michael,2023-10-31,6,4873.14,842.81,0.36
ORD1949,CUST1570,Ann Serrano,Printer Paper,Office Supplies,Printer Paper,South,Texas,East Dawnshire,2024-04-21,2,3892.98,347.12,0.09
ORD1950,CUST2853,Martin Gutierrez,Mouse,Technology,Mouse,South,Washington,Diazport,2025-06-16,5,3038.08,783.33,0.35
ORD1951,CUST1105,Patricia Ali,Keyboard,Technology,Keyboard,East,Maine,Adkinsside,2024-07-04,10,2438.45,324.8,0.32
ORD1952,CUST4232,David Gonzalez,Desk,Furniture,Desk,North,Louisiana,Ellisport,2024-08-13,4,1556.79,129.28,0.23
ORD1953,CUST5473,Courtney Waters,Sofa,Furniture,Sofa,South,New Hampshire,West Laurahaven,2025-05-29,1,4094.82,506.07,0.16
ORD1954,CUST8394,Jasmine Jackson,Table,Furniture,Table,West,Washington,Hortonborough,2024-01-11,3,4055.35,714.44,0.14
ORD1955,CUST5763,Kendra Hansen,Table,Furniture,Table,North,Wisconsin,Lake Patrickmouth,2025-01-03,6,4682.41,485.03,0.25
ORD1956,CUST4324,Patrick Hammond,Folder,Office Supplies,Folder,South,Georgia,Lake Dianeton,2023-12-23,2,2676.24,532.98,0.16
ORD1957,CUST4336,Emily Terrell,Laptop,Technology,Laptop,North,Vermont,Hannahburgh,2023-08-05,8,3012.07,760.5,0.45
ORD1958,CUST8502,William Vega,Mouse,Technology,Mouse,North,New Jersey,Stanleyville,2025-08-19,3,674.06,185.6,0.1
ORD1959,CUST8618,Michael Chen,Mouse,Technology,Mouse,North,Pennsylvania,Brandyborough,2024-04-13,10,4866.44,692.37,0.11
ORD1960,CUST1722,Julia Beasley,Laptop,Technology,Laptop,South,Massachusetts,South Richard,2023-09-30,9,1019.12,67.6,0.16
ORD1961,CUST5291,Joyce Arellano,Notebook,Office Supplies,Notebook,South,South Carolina,New Deanborough,2023-09-02,8,4073.4,557.61,0.46
ORD1962,CUST9705,George Brown,Desk,Furniture,Desk,South,Wisconsin,Webbville,2024-06-21,1,2711.05,780.28,0.35
ORD1963,CUST7648,Erik Smith,Desk,Furniture,Desk,West,Wisconsin,New Susanchester,2023-12-13,7,1652.13,458.12,0.16
ORD1964,CUST4191,Randy Miller,Pen,Office Supplies,Pen,South,Ohio,Jensenville,2025-09-22,6,4535.42,952.8,0.3
ORD1965,CUST6755,Tina Hunter,Printer Paper,Office Supplies,Printer Paper,North,New York,Stephanieburgh,2024-01-12,8,4834.92,275.08,0.34
ORD1966,CUST6662,Elizabeth Ruiz,Desk,Furniture,Desk,South,Kansas,Boydbury,2024-10-30,7,4300.59,474.51,0.29
ORD1967,CUST7562,Helen Khan,Folder,Office Supplies,Folder,West,Rhode Island,Lake Sherri,2024-02-03,3,3131.83,937.92,0.06
ORD1968,CUST1870,Jennifer Jensen,Monitor,Technology,Monitor,North,Kentucky,Russellberg,2026-02-02,2,4103.39,413.73,0.25
ORD1969,CUST6949,Dawn Green,Folder,Office Supplies,Folder,West,Massachusetts,New Davidmouth,2025-07-05,6,4272.36,1270.38,0.35
ORD1970,CUST4808,Ronnie Peck,Monitor,Technology,Monitor,West,Ohio,North Walter,2024-09-02,10,3052.62,288.68,0.23
ORD1971,CUST1217,Timothy Davis,Notebook,Office Supplies,Notebook,East,West Virginia,East Charleschester,2025-01-29,7,1152.89,248.12,0.13
ORD1972,CUST5388,Shane Rivera,Chair,Furniture,Chair,North,New Mexico,West Sherrihaven,2025-01-19,5,250.86,53.35,0.22
ORD1973,CUST9269,Kevin Morgan,Desk,Furniture,Desk,South,Montana,New Robert,2025-04-09,8,4480.56,556.88,0.19
ORD1974,CUST3599,Kelsey Turner,Mouse,Technology,Mouse,North,Hawaii,East Glennland,2025-05-25,4,4954.55,1023.63,0.42
ORD1975,CUST4737,Kendra Johnson,Desk,Furniture,Desk,South,Massachusetts,West Rebecca,2024-12-16,9,4315.02,270.79,0.31
ORD1976,CUST3163,Angelica George,Chair,Furniture,Chair,West,Florida,Dennisfort,2024-12-29,6,4824.14,796.35,0.07
ORD1977,CUST4705,Terry Weber,Table,Furniture,Table,East,Maryland,Carolport,2024-08-06,10,2198.8,305.52,0.09
ORD1978,CUST4495,Terri Jackson,Printer Paper,Office Supplies,Printer Paper,South,Indiana,South Jennifer,2023-08-24,4,4630.13,1065.25,0.09
ORD1979,CUST2372,Vanessa Macdonald,Keyboard,Technology,Keyboard,West,Wisconsin,North Michellechester,2025-09-05,7,2836.34,316.01,0.07
ORD1980,CUST1641,James Fuller,Pen,Office Supplies,Pen,North,Arkansas,Morseville,2026-03-21,10,516.69,105.42,0.15
ORD1981,CUST5844,Michele Nunez,Mouse,Technology,Mouse,East,Texas,South Brandon,2023-09-06,7,2800.53,467.83,0.33
ORD1982,CUST5344,Penny Nguyen,Sofa,Furniture,Sofa,North,Connecticut,Seanberg,2025-03-16,2,2750.22,658.34,0.19
ORD1983,CUST1557,Jennifer Wells,Monitor,Technology,Monitor,East,Oklahoma,Moodymouth,2023-09-23,8,4116.6,1045.81,0.18
ORD1984,CUST6790,Alicia Shields,Keyboard,Technology,Keyboard,West,New York,Jamieside,2023-07-25,9,3588.85,464.9,0.36
ORD1985,CUST5165,Nicholas Nguyen,Chair,Furniture,Chair,East,Colorado,East Thomastown,2025-03-03,9,778.73,160.19,0.09
ORD1986,CUST6979,Annette Hammond,Folder,Office Supplies,Folder,South,Delaware,South Josephfort,2023-10-01,4,647.85,61.92,0.45
ORD1987,CUST7163,Caitlin Bradley,Laptop,Technology,Laptop,East,South Carolina,New Yolandamouth,2024-12-21,4,3304.67,812.06,0.02
ORD1988,CUST2414,Marcus Miller,Pen,Office Supplies,Pen,South,Texas,Toddville,2025-09-02,10,2545.72,237.86,0.42
ORD1989,CUST6976,Kyle Cunningham,Laptop,Technology,Laptop,West,Mississippi,West Christina,2023-08-26,1,3200.87,922.49,0.14
ORD1990,CUST7847,Alexis Moreno,Notebook,Office Supplies,Notebook,North,Kansas,Rodgersberg,2024-09-01,9,4385.4,478.68,0.41
ORD1991,CUST9269,Kimberly Terrell,Printer Paper,Office Supplies,Printer Paper,West,Mississippi,East Jenniferberg,2025-03-01,1,619.85,139.67,0.42
ORD1992,CUST5063,Marisa Miller MD,Laptop,Technology,Laptop,North,South Carolina,New Michaelview,2025-02-26,8,3537.45,926.34,0.01
ORD1993,CUST2001,Anthony Chavez,Mouse,Technology,Mouse,South,Connecticut,West Karenshire,2023-09-13,9,285.94,64.16,0.45
ORD1994,CUST8602,Kenneth Oconnor,Notebook,Office Supplies,Notebook,West,North Dakota,New Ryanchester,2025-08-09,7,4027.55,718.09,0.21
ORD1995,CUST8608,Rose Boyd,Printer Paper,Office Supplies,Printer Paper,East,New Hampshire,Mcgrathland,2024-03-05,7,2081.96,440.73,0.43
ORD1996,CUST1019,Emily Beck,Printer Paper,Office Supplies,Printer Paper,East,Michigan,Lake Howardmouth,2026-02-06,8,3566.93,613.51,0.14
ORD1997,CUST3424,Robert Taylor,Printer Paper,Office Supplies,Printer Paper,West,Alaska,Johnsonchester,2024-05-02,3,3788.12,593.07,0.39
ORD1998,CUST1259,Vincent Hart,Printer Paper,Office Supplies,Printer Paper,South,Maryland,Staceymouth,2024-07-06,9,761.51,85.55,0.39
ORD1999,CUST4492,Lisa Barry,Laptop,Technology,Laptop,North,Maine,Sullivanton,2023-12-16,7,2775.89,725.43,0.1
ORD2000,CUST9814,Jonathan Martinez,Sofa,Furniture,Sofa,North,Virginia,Michellefort,2025-05-19,2,3037.28,603.83,0.49
ORD2001,CUST7946,Nicole Daniels,Monitor,Technology,Monitor,North,Georgia,New Nicholas,2024-04-08,10,1199.33,260.83,0.37
ORD2002,CUST4269,Connor Marshall,Mouse,Technology,Mouse,South,Arkansas,Tracyburgh,2024-05-23,7,3219.57,377.85,0.04
ORD2003,CUST8920,Benjamin Washington,Pen,Office Supplies,Pen,South,California,North Ericstad,2024-08-30,8,531.29,68.4,0.38
ORD2004,CUST5621,Stephen Gonzales,Desk,Furniture,Desk,East,Nevada,Harrismouth,2025-08-30,3,3667.95,857.01,0.21
ORD2005,CUST3354,Richard Phillips,Printer Paper,Office Supplies,Printer Paper,East,Illinois,Mayerview,2024-01-31,4,3293.2,551.63,0.35
ORD2006,CUST9687,John Christian,Pen,Office Supplies,Pen,East,North Carolina,Moorehaven,2023-11-29,6,2277.06,309.48,0.32
ORD2007,CUST3323,Willie Garcia MD,Keyboard,Technology,Keyboard,West,Oklahoma,Mitchellport,2023-11-18,5,456.86,115.72,0.1
ORD2008,CUST2925,Madeline Martinez,Table,Furniture,Table,East,Hawaii,Michelleburgh,2023-10-05,1,2215.7,354.61,0.37
ORD2009,CUST1525,Eric Smith,Desk,Furniture,Desk,South,Tennessee,East Taylor,2026-03-14,6,837.45,141.96,0.06
ORD2010,CUST5741,Melissa Clark,Mouse,Technology,Mouse,South,New Jersey,Lake Colleenmouth,2024-08-31,4,1771.81,321.02,0.08
ORD2011,CUST2820,Bradley Martinez,Laptop,Technology,Laptop,West,Missouri,Aliciaberg,2024-07-12,6,804.98,42.96,0.04
ORD2012,CUST3411,Eric Robinson,Sofa,Furniture,Sofa,West,Oregon,Thompsonmouth,2024-04-18,4,148.02,39.35,0.34
ORD2013,CUST4697,Scott Boyd,Printer Paper,Office Supplies,Printer Paper,West,Louisiana,Reillyfort,2025-09-14,5,3173.8,204.44,0.21
ORD2014,CUST2318,Jasmine Bryant,Table,Furniture,Table,West,Iowa,Port Joshuamouth,2024-09-28,7,863.81,89.3,0.13
ORD2015,CUST1629,Denise Best,Laptop,Technology,Laptop,South,Wisconsin,South Joshuaside,2024-04-02,5,1514.39,450.29,0.49
ORD2016,CUST7484,Stephanie Hancock,Pen,Office Supplies,Pen,West,South Carolina,Amandaview,2025-09-16,7,1214.15,281.91,0.21
ORD2017,CUST6332,Peter Rodriguez,Monitor,Technology,Monitor,West,Oregon,Lake Ian,2026-03-10,2,4191.8,536.69,0.06
ORD2018,CUST6915,Leslie Garrett,Laptop,Technology,Laptop,North,New Mexico,Port Jaime,2026-03-01,10,2969.41,529.69,0.17
ORD2019,CUST9369,Kristen Rodriguez,Keyboard,Technology,Keyboard,West,Wisconsin,Melissaburgh,2025-10-06,7,3403.6,839.01,0.45
ORD2020,CUST2788,Dr. Tonya Cox,Folder,Office Supplies,Folder,North,Delaware,South Renee,2025-07-04,7,4831.24,546.59,0.25
ORD2021,CUST8984,Sandra Allen,Table,Furniture,Table,West,Ohio,Phillipston,2023-07-30,6,1414.26,95.89,0.27
ORD2022,CUST8394,Jennifer Miller,Notebook,Office Supplies,Notebook,South,Nebraska,West Douglasborough,2026-01-29,8,967.73,96.8,0.32
ORD2023,CUST5411,Kari Dennis,Folder,Office Supplies,Folder,West,Louisiana,Snyderview,2024-10-08,7,2343.26,454.84,0.26
ORD2024,CUST7612,David Pierce,Mouse,Technology,Mouse,North,Alabama,South Paulside,2026-05-24,8,4714.02,895.15,0.1
ORD2025,CUST7335,William Taylor,Chair,Furniture,Chair,East,West Virginia,Ashleyview,2023-07-17,5,2990.44,729.44,0.43
ORD2026,CUST9721,Anne Padilla,Table,Furniture,Table,South,North Carolina,Lake Amber,2023-11-22,10,1458.46,371.22,0.46
ORD2027,CUST9074,Charles Jones,Chair,Furniture,Chair,North,South Dakota,Jeffreybury,2025-06-06,9,1528.0,253.11,0.14
ORD2028,CUST5380,Maria Anderson,Pen,Office Supplies,Pen,North,Nebraska,Lake Jeanette,2025-03-17,4,3996.35,791.09,0.0
ORD2029,CUST1249,Makayla Sims,Keyboard,Technology,Keyboard,West,Nevada,Cookchester,2024-05-06,1,2276.09,306.13,0.4
ORD2030,CUST2804,Michael Ramos,Table,Furniture,Table,West,Virginia,Smithton,2024-08-13,7,1468.23,194.41,0.47
ORD2031,CUST2340,Heather Reynolds,Printer Paper,Office Supplies,Printer Paper,North,Missouri,Jamesberg,2026-02-21,1,1837.24,438.04,0.36
ORD2032,CUST9375,Maureen Hampton,Printer Paper,Office Supplies,Printer Paper,South,Missouri,South Alexandrafort,2026-06-20,7,4600.45,1347.36,0.18
ORD2033,CUST7795,Jennifer Miller,Mouse,Technology,Mouse,South,Nevada,Loriburgh,2024-06-30,8,2531.47,435.97,0.08
ORD2034,CUST9507,Jamie Greene,Laptop,Technology,Laptop,East,West Virginia,Laurenberg,2023-09-15,10,533.72,26.73,0.15
ORD2035,CUST8005,Sarah Hodge,Laptop,Technology,Laptop,East,Idaho,Port Barbara,2024-04-30,10,4359.33,453.04,0.1
ORD2036,CUST6854,Julie Smith,Notebook,Office Supplies,Notebook,South,West Virginia,New Josephberg,2025-06-17,8,3767.43,212.22,0.25
ORD2037,CUST6241,Corey Santos,Table,Furniture,Table,West,Colorado,Karenstad,2024-08-24,4,2403.1,219.73,0.37
ORD2038,CUST9520,Darrell Warren,Printer Paper,Office Supplies,Printer Paper,West,Alaska,South John,2026-02-06,2,671.16,36.25,0.3
ORD2039,CUST8945,Brittany Page,Table,Furniture,Table,North,Nebraska,New Pamelamouth,2024-08-07,7,2455.18,160.22,0.22
ORD2040,CUST3840,Patricia Craig,Monitor,Technology,Monitor,West,North Dakota,South Jacobborough,2026-04-14,9,3308.23,594.18,0.24
ORD2041,CUST1820,Mark Meyers,Mouse,Technology,Mouse,East,Florida,Colinborough,2025-03-08,7,4131.94,1144.82,0.12
ORD2042,CUST9989,Anthony Allison,Keyboard,Technology,Keyboard,West,Arizona,West Jeffreybury,2026-02-04,5,874.89,126.42,0.05
ORD2043,CUST3275,Heather Coleman,Sofa,Furniture,Sofa,East,Michigan,Tarabury,2024-01-15,7,943.01,98.91,0.31
ORD2044,CUST3935,Colleen Smith,Monitor,Technology,Monitor,East,Oregon,Lawsonberg,2026-04-23,9,985.43,107.97,0.06
ORD2045,CUST3525,Zachary Mccarthy,Table,Furniture,Table,West,Nebraska,West Scott,2025-11-27,4,4661.3,805.74,0.3
ORD2046,CUST6869,Nicole Smith,Keyboard,Technology,Keyboard,North,Minnesota,East Johnhaven,2023-10-23,10,2656.18,401.52,0.12
ORD2047,CUST7289,Michael Costa,Table,Furniture,Table,South,Maryland,Nolanstad,2024-08-26,2,252.45,28.96,0.26
ORD2048,CUST9692,Alicia Cooper,Laptop,Technology,Laptop,South,New Hampshire,Deborahside,2026-02-26,1,1610.36,325.43,0.07
ORD2049,CUST8638,Stacy Baker,Table,Furniture,Table,East,Connecticut,Matthewsbury,2025-12-27,7,279.48,40.28,0.46
ORD2050,CUST8707,William Esparza,Chair,Furniture,Chair,North,Rhode Island,South Nicole,2026-05-09,7,3196.29,666.37,0.46
ORD2051,CUST2336,Lisa Wilson,Desk,Furniture,Desk,South,Delaware,Amandaland,2026-05-11,7,3161.56,570.35,0.41
ORD2052,CUST7761,Caleb Burke,Laptop,Technology,Laptop,West,Vermont,Youngtown,2023-09-02,10,3711.08,598.02,0.13
ORD2053,CUST8631,Lisa Wolfe,Printer Paper,Office Supplies,Printer Paper,South,New Hampshire,Lake Erin,2023-11-30,7,2694.04,150.93,0.17
ORD2054,CUST4306,Jeffrey Nelson,Sofa,Furniture,Sofa,North,Arkansas,Holmesville,2025-10-29,7,3465.96,481.84,0.04
ORD2055,CUST4395,Victor Campbell,Mouse,Technology,Mouse,North,Maryland,North Jesseton,2025-04-12,3,4292.21,1182.07,0.21
ORD2056,CUST5690,Terri Williams,Keyboard,Technology,Keyboard,South,Pennsylvania,North Cody,2025-01-06,4,293.8,81.89,0.48
ORD2057,CUST2242,Joy Mason,Sofa,Furniture,Sofa,East,California,Ericberg,2026-05-27,4,2873.16,219.3,0.48
ORD2058,CUST7983,Scott Moore,Desk,Furniture,Desk,West,Nevada,Lake Dustin,2023-10-11,6,2647.89,207.7,0.35
ORD2059,CUST4012,Shelly Hughes,Folder,Office Supplies,Folder,South,Ohio,North Kimberlyshire,2023-10-19,3,1956.63,232.36,0.06
ORD2060,CUST7632,Mitchell Thompson,Sofa,Furniture,Sofa,East,New Mexico,Lake Matthewchester,2023-07-04,8,4184.08,838.36,0.1
ORD2061,CUST1065,David Coleman,Printer Paper,Office Supplies,Printer Paper,South,Iowa,West Daniel,2025-04-15,5,1181.8,257.38,0.18
ORD2062,CUST6986,John Smith,Notebook,Office Supplies,Notebook,South,Oklahoma,West Kimberly,2024-05-20,10,4348.25,1035.18,0.17
ORD2063,CUST8488,Becky Cruz,Desk,Furniture,Desk,East,Colorado,West Nancy,2024-06-01,8,2259.14,668.84,0.08
ORD2064,CUST2804,Victoria Campbell,Notebook,Office Supplies,Notebook,West,Texas,Wendytown,2025-11-03,7,2728.21,200.43,0.1
ORD2065,CUST8607,Pamela King DVM,Folder,Office Supplies,Folder,East,Nebraska,Ritterport,2025-02-15,1,3514.58,266.08,0.13
ORD2066,CUST5478,Shannon Thompson,Printer Paper,Office Supplies,Printer Paper,East,Ohio,Stewartfurt,2026-02-07,6,638.31,176.52,0.4
ORD2067,CUST2019,Larry Hopkins,Printer Paper,Office Supplies,Printer Paper,North,Colorado,Port Jenniferville,2026-04-01,2,3386.76,494.78,0.41
ORD2068,CUST7780,Thomas Phelps,Printer Paper,Office Supplies,Printer Paper,South,Georgia,Port Jessica,2024-10-30,2,189.9,39.56,0.29
ORD2069,CUST9737,Laura Jones,Notebook,Office Supplies,Notebook,South,Kansas,West Luis,2024-05-26,5,4850.55,1121.88,0.08
ORD2070,CUST6328,Richard Macdonald,Desk,Furniture,Desk,South,Hawaii,New Susanport,2026-01-02,1,4129.43,298.48,0.19
ORD2071,CUST7258,Stephen Cole,Printer Paper,Office Supplies,Printer Paper,West,Colorado,New Gailfurt,2025-10-28,8,4205.03,763.55,0.06
ORD2072,CUST3736,Jason Bradford,Desk,Furniture,Desk,North,Massachusetts,Taylorville,2024-02-24,10,637.81,112.25,0.04
ORD2073,CUST3061,Charles Wood,Sofa,Furniture,Sofa,North,New Hampshire,Kellyborough,2025-02-13,1,3765.41,614.23,0.43
ORD2074,CUST7524,Bryan Mcdaniel,Mouse,Technology,Mouse,South,Georgia,East Caroline,2026-02-27,1,2132.75,236.59,0.26
ORD2075,CUST1832,Brian Camacho,Chair,Furniture,Chair,North,Wisconsin,Newmantown,2023-10-21,1,4676.35,1306.75,0.45
